x;y;gid;Name;description;new
6.1232259;50.9630385;1010;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.1238056;50.963047;1011;Sparkassen Immobilien;Bank;Geldautomat
6.1211889;50.9627754;1029;Commerzbank;Bank;Geldautomat
6.1126401;50.97204;1030;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
5.9965425;50.9927695;1128;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
5.8981432;51.0148155;1183;Sparkassen Immobilien;Bank;Geldautomat
5.8945546;51.0136211;1185;Volksbank Heinsberg eG, Filiale Tüddern;Bank;Geldautomat
5.9326953;51.0247516;1202;Volksbank Heinsberg eG, Filiale Höngen;Bank;Geldautomat
6.0531135;51.009021;1273;Sparkasse;Bank;Geldautomat
6.0533871;51.0084827;1274;Volksbank;Bank;Geldautomat
6.1722873;50.952024;1300;VR Bank;Bank;Geldautomat
6.1888767;50.994133;1318;Volksbank;Bank;Geldautomat
6.2110984;50.996513;1330;Raiffeisenbank;Bank;Geldautomat
6.2060902;50.9975817;1333;Bank;Bank;Geldautomat
6.2061653;50.9977336;1334;Kreissparkasse;Bank;Geldautomat
6.2358397;51.0060942;1349;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.2351141;51.0068989;1350;Raiffeisenbank Erkelenz eG;Bank;Geldautomat
5.9988984;51.0522457;1363;Volksbank Haaren eG - Geschäftsstelle Bocket;Bank;Geldautomat
5.9922899;51.0637416;1379;Volksbank Heinsberg eG, Filiale Waldfeucht;Bank;Geldautomat
6.0315;51.088116;1402;Volksbank Haaren eG;Bank;Geldautomat
6.0735688;51.1010211;1437;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.0731201;51.10193;1439;Volksbank Heinsberg eG, Filiale Karken;Bank;Geldautomat
6.1551056;51.0983973;1509;Volksbank Mönchengladbach eG - Filiale Wassenberg;Bank;Geldautomat
6.154857;51.0988177;1511;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.15219;51.1125;1546;Volksbank Heinsberg eG, Filiale Birgelen;Bank;Geldautomat
6.1521165;51.112635;1547;Kreissparkasse Heinsberg - SB-Filiale;Bank;Geldautomat
5.9943482;50.9931599;1557;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.218126;51.096034;1618;Volksbank Mönchengladbach eG - Filiale Gerderath;Bank;Geldautomat
6.2169622;51.0961107;1619;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.2115301;51.1434759;1673;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.209854;51.143367;1678;Volksbank Mönchengladbach eG - Filiale Arsbeck;Bank;Geldautomat
6.2785055;51.141445;1740;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.27944;51.1440126;1747;Deutsche Bank Filiale;Bank;Geldautomat
6.3022745;51.1339929;1760;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.28355;51.13916;1800;Volksbank Mönchengladbach eG - Filiale Wegberg;Bank;Geldautomat
6.3322157;51.1146494;1848;Volksbank Erkelenz eG Gesch.St. Rath-Anhoven;Bank;Geldautomat
6.3757428;51.0902664;1868;Raiffeisenbank Erkelenz eG;Bank;Geldautomat
6.405419;51.047477;1894;Raiffeisenbank Erkelenz eG;Bank;Geldautomat
6.336902;51.059172;1919;Raiffeisenbank Erkelenz eG;Bank;Geldautomat
6.327019;51.0950365;2037;Raiffeisenbank Erkelenz eG;Bank;Geldautomat
6.3206748;51.0897113;2105;Volksbank;Bank;Geldautomat
6.3170904;51.0857195;2132;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.3186494;51.0776184;2157;Commerzbank;Bank;Geldautomat
6.3189201;51.0778018;2158;TARGOBANK;Bank;Geldautomat
6.3174319;51.0780674;2165;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.3208187;51.076995;2176;Volksbank Mönchengladbach eG - Filiale Erkelenz;Bank;Geldautomat
6.3179745;51.0788209;2188;Postbank Filiale;Bank;Geldautomat
6.31688;51.07962;2192;Finanzagentur für die Deutsche Bank - Selbstständige Finanzberater;Bank;Geldautomat
6.317643;51.079063;2193;Commerzbank;Bank;Geldautomat
6.1775112;51.0158311;2227;Volksbank Randerath-Immendorf eG;Bank;Geldautomat
6.3240836;51.0323587;2261;Lövenich;Bank;Geldautomat
6.324778;51.032031;2262;Raiffeisenbank Erkelenz eG;Bank;Geldautomat
6.2784469;51.032542;2284;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.2760496;51.032793;2297;Raiffeisenbank Erkelenz eG;Bank;Geldautomat
6.2192389;51.0400133;2392;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.2240121;51.0518256;2438;TARGOBANK;Bank;Geldautomat
6.223588;51.05468;2469;Volksbank Mönchengladbach eG - Filiale Hückelhoven;Bank;Geldautomat
6.2224543;51.0554359;2478;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.2216904;51.0564929;2480;Deutsche Bank Filiale;Bank;Geldautomat
6.216411;51.0489419;2496;Geschäftsstelle für Deutsche Vermögensberatung DVAG Viktor Schmidt & Team;Bank;Geldautomat
6.188569;51.0657467;2546;Volksbank Mönchengladbach eG - Filiale Ratheim;Bank;Geldautomat
6.2230567;51.0763743;2568;Kleingladbach;Bank;Geldautomat
6.1215048;50.9623995;2630;Volksbank Heinsberg eG, Regionalzentrum Geilenkirchen;Bank;Geldautomat
6.1161755;50.9212407;2677;Volksbank Heinsberg eG, Filiale Übach;Bank;Geldautomat
6.1127002;50.9208596;2750;VR-Bank eG - Region Aachen, Geschäftsstelle Übach-Palenberg;Bank;Geldautomat
6.1792424;51.0654082;2840;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.1803686;51.0692148;2851;sotto;Bank;Geldautomat
6.1450312;51.0415072;2897;Volksbank Heinsberg eG, Filiale Dremmen;Bank;Geldautomat
6.1441861;51.0593122;2941;Volksbank Heinsberg eG, Filiale Oberbruch;Bank;Geldautomat
6.0718824;51.074707;3020;Volksbank Heinsberg eG, Filiale Kirchhoven;Bank;Geldautomat
6.0937265;51.0632582;3093;Finanzagentur für die Deutsche Bank - Selbstständige Finanzberater;Bank;Geldautomat
6.09477;51.0625681;3129;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
6.0951238;51.0631477;3131;Volksbank Heinsberg eG, Regionalzentrum Heinsberg - Hochstraße;Bank;Geldautomat
6.0974541;51.0636779;3143;Postbank Filiale;Bank;Geldautomat
5.9947906;50.9928914;389;Volksbank Heinsberg eG, Regionalzentrum Gangelt;Bank;Geldautomat
5.9892991;51.0660445;597;Kreissparkasse Heinsberg - Filiale;Bank;Geldautomat
